Gene,Log2FoldChange,PValue,FDR
RIMS4,-0.10720729166666487,0.7362807107519442,0.9199194714781981
PRKACG,0.016957291666666652,0.7362820193763503,0.9199194714781981
ELAVL3,-0.08733236111111076,0.7360260120593607,0.9199194714781981
RFC1,0.021146527777780477,0.736277118989243,0.9199194714781981
STK32A,-0.0670323611111101,0.7360720619685792,0.9199194714781981
ARL5C,0.030825069444444353,0.7365564553506488,0.9201105548477415
GIPR,-0.0757096527777783,0.7366236029731813,0.9201359701666398
FAM136A,0.021987083333334212,0.736738046032657,0.9202204564804343
CLCF1,0.077993958333332,0.7367957179004431,0.9202340266770034
FLJ90757,-0.049737222222224986,0.736843735116873,0.920235537568144
TIGIT,0.07784041666666708,0.7370250167458247,0.9204034700643404
IL15,0.07500763888888784,0.7373801951988681,0.9205006330877376
MMP20,-0.011746736111111121,0.737247252840136,0.9205006330877376
TRPV3,0.0729274305555565,0.737481619847189,0.9205006330877376
CCT8L2,-0.012057152777777767,0.7374359694607665,0.9205006330877376
ZC3H10,0.02231347222222091,0.7373154316831732,0.9205006330877376
TSPAN16,0.03602486111111114,0.7375242101931863,0.9205006330877376
NOMO1,-0.028820347222220377,0.7373816562052897,0.9205006330877376
SLC5A5,0.06864756944444439,0.7373880953608096,0.9205006330877376
CEACAM6,0.05561805555555549,0.7373278684684655,0.9205006330877376
SHISA3,-0.10775236111111175,0.7376225246993352,0.9205633943632403
DHX16,-0.022159097222221646,0.7376681441911743,0.9205633943632403
CEP57,-0.020784583333332662,0.7377825497232439,0.9206477262811156
NHS,-0.0731956944444434,0.7379526553633945,0.9208015488984727
C22orf23,-0.033618750000000475,0.7381450050533654,0.9209831058798734
LCN8,0.04147826388888887,0.7382070586519361,0.9209881652495591
C18orf34,-0.10243965277777844,0.7382427515853409,0.9209881652495591
DNAJB11,-0.02731812499999897,0.7389025997850716,0.921109955727253
RIMKLA,-0.05420506944444359,0.738671783346476,0.921109955727253
MRPS7,0.03478465277777687,0.7388004825874112,0.921109955727253
ADRB2,-0.07064361111111062,0.7384274635510368,0.921109955727253
C4orf48,-0.0619880555555552,0.7389025141354165,0.921109955727253
EIF2B4,-0.016866527777777307,0.7387377296725524,0.921109955727253
ACCN2,0.059050208333331966,0.7387229203926241,0.921109955727253
IL20RB,-0.05039479166666627,0.7385827005622402,0.921109955727253
MAGEC3,-0.06321861111111127,0.738818623585053,0.921109955727253
LOC729668,0.019816388888888925,0.738605951674496,0.921109955727253
GUCY2D,-0.05735166666666658,0.7387775269452447,0.921109955727253
MS4A6A,-0.07326972222222139,0.7385360033206088,0.921109955727253
DCUN1D4,0.05496173611110855,0.7389770044231556,0.9211300588887459
FAM5C,0.10067868055555707,0.7393404033196547,0.9211300588887459
ODF3B,-0.07907145833333296,0.7390389812025575,0.9211300588887459
MPP1,-0.03504812499999943,0.739315291867676,0.9211300588887459
ASMTL,0.031506597222222155,0.7391616316586987,0.9211300588887459
ECHDC3,-0.08125236111111178,0.7391001514855083,0.9211300588887459
FZD1,0.05163187500000177,0.7392542935095332,0.9211300588887459
MYO18A,-0.0468164583333337,0.7392546821351552,0.9211300588887459
CELF5,-0.11928763888888838,0.7393005248714545,0.9211300588887459
ZNF534,0.06284062499999976,0.7395661188396314,0.9211384513899453
IRF2BP2,0.02268555555555629,0.7394233135237613,0.9211384513899453
MTMR4,-0.024424305555555748,0.7395814066729546,0.9211384513899453
FXR1,-0.01892805555555377,0.7394935072263726,0.9211384513899453
BEND3,-0.042527499999999385,0.7395072760535664,0.9211384513899453
LEO1,0.027898472222224413,0.7396836455214068,0.9211490765155417
MYH10,-0.044509791666664356,0.7396734495305934,0.9211490765155417
EPO,0.06973486111111127,0.7397625083694477,0.9211889355550634
TOMM40,0.027576527777780413,0.7402050628370304,0.921214884812054
NT5M,-0.04094381944444425,0.7400301063628454,0.921214884812054
EIF4E3,0.03644076388888706,0.740020046932887,0.921214884812054
AADACL3,-0.014276319444444449,0.7398676252027873,0.921214884812054
KCNJ4,0.09914888888888829,0.7400090376334741,0.921214884812054
TMEM104,-0.029489652777776598,0.7401970700847509,0.921214884812054
INHA,-0.06628888888888973,0.7401981326439427,0.921214884812054
EEF1A1P9,0.042026597222221795,0.740167395706532,0.921214884812054
FNDC3B,-0.03961944444444576,0.7401038695583042,0.921214884812054
ISCA1P1,-0.03533236111110938,0.7404736203034116,0.9214324561785601
MOBKL3,-0.0288079166666666,0.740429384242019,0.9214324561785601
MDGA1,-0.06743618055555345,0.7406808572139769,0.9216320033434675
RAC1,0.020049166666659346,0.7409162338191032,0.9217240169780972
C10orf82,-0.05895826388888881,0.7409423379614368,0.9217240169780972
FAM38A,0.052960277777776454,0.7408953863027714,0.9217240169780972
HRH1,0.05710097222222288,0.7409212888580297,0.9217240169780972
IFNGR2,0.030334513888888637,0.7410062643091876,0.9217452171033614
CGB2,0.01580250000000001,0.7415141383932735,0.9218120903784583
FLJ42393,0.05577055555555532,0.7413057223910883,0.9218120903784583
USP25,-0.02570020833333153,0.7414196028927237,0.9218120903784583
RNASE10,-0.04724354166666678,0.7411405047216065,0.9218120903784583
UTS2,-0.07056333333333342,0.7415087749794572,0.9218120903784583
UBE3B,-0.02299013888888979,0.7415464994209772,0.9218120903784583
AP4B1,0.020329236111109594,0.7414229326338416,0.9218120903784583
ZNF232,0.03246562500000039,0.7414127596472273,0.9218120903784583
MOAP1,0.029997916666665958,0.7413074270224403,0.9218120903784583
FLJ22536,0.07180555555555657,0.7412181204964942,0.9218120903784583
WNT8B,-0.03442701388888891,0.74157578949266,0.9218120903784583
CHTF8,0.015867152777776283,0.7416982271200123,0.9219059964076274
ZNF800,0.024427916666667215,0.7421351820790596,0.9219246230626025
RPTN,-0.00928736111111111,0.7420493442865274,0.9219246230626025
MED13L,-0.04346472222222353,0.7418989978223728,0.9219246230626025
SNORA45,-0.021118611111111074,0.7421795731488885,0.9219246230626025
LYPD5,-0.0693400000000004,0.7419068687331445,0.9219246230626025
IKBKAP,0.027966736111107338,0.7419973465129658,0.9219246230626025
FRMPD2L1,-0.059564305555555475,0.7420687349985287,0.9219246230626025
OR4F21,-0.009251527777777772,0.741926381997342,0.9219246230626025
SYNGAP1,0.04409020833333166,0.7421470516090297,0.9219246230626025
SPTLC3,0.07259298611111209,0.7421821469588916,0.9219246230626025
C7orf4,0.024015624999999957,0.7424660689025373,0.9219456141111368
PAIP1,-0.021303749999997734,0.742314629090013,0.9219456141111368
CALM2,0.03659444444444482,0.7424664172882288,0.9219456141111368
DEFB125,0.00868416666666667,0.742332146422982,0.9219456141111368
BTBD12,-0.050798333333332835,0.7424591417044507,0.9219456141111368
INS-IGF2,-0.11913340277777773,0.7424804124222599,0.9219456141111368
FAM20C,0.057803263888889234,0.7427295051204422,0.9219637625121792
BACE2,0.054964236111112896,0.7426848615245435,0.9219637625121792
C6orf58,-0.03865145833333328,0.742698162334279,0.9219637625121792
FAM157B,-0.018727708333333343,0.7427099036332178,0.9219637625121792
MS4A14,0.06387500000000035,0.7426187654811074,0.9219637625121792
SYCE1,-0.09567645833333294,0.7433962975667936,0.9219764831039088
STAR,0.06057854166666665,0.7432239331930363,0.9219764831039088
FAM74A1,-0.028266805555555524,0.743213310292266,0.9219764831039088
MGC16121,0.05901645833333369,0.7429668119805171,0.9219764831039088
MFHAS1,-0.041018888888890714,0.7428082597449817,0.9219764831039088
B3GNT4,0.07455833333333262,0.743286828079209,0.9219764831039088
PDE1C,-0.0798402777777758,0.7428554160236153,0.9219764831039088
LTC4S,0.06573055555555474,0.7433083240464554,0.9219764831039088
PCDHB13,0.0695640972222229,0.7433800766860033,0.9219764831039088
SYT4,0.1293540277777776,0.7430109610452162,0.9219764831039088
DNAJB2,0.028344166666661508,0.742949661532221,0.9219764831039088
C10orf35,0.05649055555555549,0.7430322136519477,0.9219764831039088
RBM16,0.02439284722222368,0.7433771719215009,0.9219764831039088
TBC1D1,0.03417416666666817,0.7431935274872558,0.9219764831039088
CCNT1,-0.06630131944444262,0.7437261929444007,0.921985046215651
OR5AC2,-0.005230069444444442,0.7435500661778318,0.921985046215651
CAND2,-0.03448208333333369,0.7435031058036072,0.921985046215651
LMAN2,0.025620555555553537,0.7437296352871534,0.921985046215651
PIN1,0.03102298611110932,0.7435980980565466,0.921985046215651
C4orf27,0.029583888888890186,0.7436163530711802,0.921985046215651
CA1,-0.06665777777777782,0.7437783740071325,0.921985046215651
ATP2B2,0.07404409722222027,0.7437453313950384,0.921985046215651
ZNF705A,0.04508722222222239,0.743896931071559,0.9220738708068122
PRND,0.10550534722222205,0.7439487943008867,0.9220800211798911
BTF3L1,-0.00899055555555556,0.7440713160889095,0.9221737423128009
DCAF8L1,-0.01283743055555557,0.7441317840055371,0.9221905492655611
AMOT,0.06707201388888784,0.7442267160957692,0.922250062303361
ASTN1,0.04789583333333347,0.7444553630000632,0.922417119592944
LOC388789,-0.035864236111111225,0.7444528292219021,0.922417119592944
MAMLD1,-0.04731534722222186,0.7456039168250184,0.922472210762859
SHBG,0.07030354166666708,0.7456079134054469,0.922472210762859
FAM151A,0.05134826388888891,0.7448267514567939,0.922472210762859
FAM123A,0.064333402777776,0.7453487562109746,0.922472210762859
CSAG3,-0.06362000000000023,0.7457367259718721,0.922472210762859
MANEAL,0.04967249999999801,0.7452052524079495,0.922472210762859
BTG4,-0.029020625000000078,0.7457918832667713,0.922472210762859
TNFRSF4,0.06485166666666675,0.7456838167157397,0.922472210762859
MYO7A,0.05519062499999894,0.7448891675281837,0.922472210762859
RAPGEF3,0.04862923611111025,0.7446013453743828,0.922472210762859
MSI2,0.038009652777779124,0.7455064205949137,0.922472210762859
PPCDC,0.03459569444444366,0.745302269594303,0.922472210762859
OR4S2,0.006762638888888889,0.7454770179511213,0.922472210762859
KRTAP5-2,0.060345138888888816,0.7457514871289753,0.922472210762859
RBM47,0.05944756944444318,0.7450596075204576,0.922472210762859
ZNF740,0.02586833333333516,0.7455155280174645,0.922472210762859
ZBTB26,-0.03580034722221992,0.7446818036215449,0.922472210762859
CAPZA1,-0.025640277777778664,0.7448916647351113,0.922472210762859
LOC729020,-0.02747381944444438,0.7447203787214566,0.922472210762859
TAP2,0.03660486111111361,0.7454270835600533,0.922472210762859
SELK,-0.03775861111111034,0.7448687743430961,0.922472210762859
TBC1D4,0.035704166666665316,0.7452428035373433,0.922472210762859
CYP3A4,0.03466243055555551,0.7458136210618334,0.922472210762859
THAP7,0.029611319444443396,0.7457682002934042,0.922472210762859
NKX3-1,-0.06038791666666654,0.7453590921308423,0.922472210762859
HRC,0.049620208333332805,0.745043493892914,0.922472210762859
INSL4,-0.012894444444444458,0.7449678324553989,0.922472210762859
TRIM53,0.04307527777777781,0.7452158775198356,0.922472210762859
HSD17B7,0.03350638888888735,0.7458662372475005,0.9224792541699709
C19orf47,0.024882222222220918,0.7460049250775641,0.9225560828114984
ABCA17P,0.058268333333333366,0.7460222077587589,0.9225560828114984
OR10P1,0.008273055555555553,0.7462076751824089,0.9226218867403431
NUMBL,-0.03851986111111039,0.7470587373697399,0.9226218867403431
ARRDC1,0.02358868055555341,0.7469608377914692,0.9226218867403431
NUDT1,-0.03620833333333273,0.7472704400407496,0.9226218867403431
RFC4,0.03785166666666662,0.7470611375944601,0.9226218867403431
SFRS7,0.023765555555558038,0.7473274013263138,0.9226218867403431
GOSR2,0.017809791666666186,0.746848501141284,0.9226218867403431
MICAL1,-0.03934631944444433,0.7470055563558565,0.9226218867403431
DLGAP5,-0.07063625000000062,0.7462611265319177,0.9226218867403431
GCET2,0.05676666666666663,0.7474363575846106,0.9226218867403431
TMEM123,0.031287847222218446,0.7471387872739831,0.9226218867403431
TNFAIP8,-0.059277152777777786,0.7469582704822176,0.9226218867403431
D4S234E,0.10388895833333223,0.7465049632490445,0.9226218867403431
GIPC2,-0.07103479166666693,0.7470655078962801,0.9226218867403431
ITGA2B,0.06673826388888893,0.7471498387768416,0.9226218867403431
LIMK2,-0.038398819444445564,0.7464139931907605,0.9226218867403431
FER1L5,0.07727243055555544,0.7467735641602207,0.9226218867403431
FCN3,0.10811680555555592,0.7473929121860613,0.9226218867403431
LDHD,0.060874722222222566,0.7468482583895875,0.9226218867403431
ZZZ3,0.020292152777777517,0.7465422012716754,0.9226218867403431
SLC26A1,-0.05331284722222129,0.7464691865889789,0.9226218867403431
ACOT13,-0.03054729166666803,0.747045481246021,0.9226218867403431
PHF6,0.022519236111110175,0.7468954193485541,0.9226218867403431
RPS6KA3,0.026198958333333522,0.7473503455678113,0.9226218867403431
MSL3L2,0.10596736111111227,0.7464448122506011,0.9226218867403431
FMO5,-0.05196263888888719,0.7474173309940099,0.9226218867403431
PRR25,0.040071180555555475,0.7466619400297755,0.9226218867403431
FADS1,-0.03657215277777759,0.7462653721699773,0.9226218867403431
STX12,0.02169500000000113,0.7472216802857509,0.9226218867403431
SSX3,-0.009681111111111113,0.7475935838657943,0.9227580272979355
DCDC1,0.060978333333333135,0.7476674321183513,0.9227883458636098
KCNA5,0.09925729166666653,0.7477406242990808,0.9227883458636098
PPP4R4,0.09609451388888957,0.7477589592041286,0.9227883458636098
FIGF,-0.06365034722222251,0.7478957627611159,0.9228992402638425
L1TD1,-0.05931993055555562,0.7480081209034953,0.9229424546076794
TPSG1,-0.0461789583333333,0.748024673027404,0.9229424546076794
CALR3,0.02813145833333333,0.7481259864169532,0.9230095320337182
LOC100190938,0.07324618055555376,0.748518536314469,0.9231257005455286
PTER,0.07132916666666755,0.7490283752059026,0.9231257005455286
LOC728264,0.07342541666666591,0.7484476476914044,0.9231257005455286
KDM5D,0.22745229166666636,0.7489930276358062,0.9231257005455286
DYDC1,-0.040399097222222236,0.7491363654303567,0.9231257005455286
XPO1,0.02088236111111108,0.7483768238278657,0.9231257005455286
NCRNA00176,0.06792930555555632,0.7489161195606197,0.9231257005455286
EXOG,-0.024642847222224873,0.7489265656997458,0.9231257005455286
PPA2,0.03145618055555488,0.7487798751267762,0.9231257005455286
C20orf72,0.02442402777777808,0.749109608732526,0.9231257005455286
BTBD17,-0.11000347222222029,0.7488718290371056,0.9231257005455286
MED14,0.024309027777777104,0.7490653186191452,0.9231257005455286
IGF2,0.10472569444444169,0.7489951769057976,0.9231257005455286
MEF2C,-0.030421944444444904,0.7491592345983676,0.9231257005455286
MAFK,-0.050570277777778117,0.7488947344652046,0.9231257005455286
RDH10,0.07140194444444425,0.748861995791788,0.9231257005455286
RBP5,-0.05418951388888926,0.7483423621252424,0.9231257005455286
HRNR,-0.06376874999999971,0.7490484136544566,0.9231257005455286
PECR,-0.03143208333333547,0.7486799339514707,0.9231257005455286
KANK1,0.04285854166666603,0.7483988605171402,0.9231257005455286
GATAD2B,-0.03270958333333063,0.7492132541897703,0.923134405701359
MIOS,-0.018554236111111067,0.7494214182427313,0.9231594663315851
IL9R,-0.03574847222222233,0.7493417331952825,0.9231594663315851
PHYH,-0.039926805555555944,0.749306050850545,0.9231594663315851
TRIM68,0.02717159722221929,0.7494102299005191,0.9231594663315851
HYMAI,0.03639145833333324,0.7496445009124146,0.9233764104967151
IDS,0.0379111805555592,0.7498368712443899,0.9235177041849587
EFCAB5,-0.05660277777777756,0.7498625899535453,0.9235177041849587
TMEM185B,-0.05441180555555647,0.7499001337542565,0.9235177041849587
ADH1C,-0.04368708333333332,0.7499959484615171,0.9235778482150595
S100A11,-0.054171388888887506,0.7502335609549323,0.9237718781469805
ATF4,-0.03088951388889072,0.7503414609424787,0.9237718781469805
HTR2B,-0.09181020833333342,0.7502506920024217,0.9237718781469805
SLC11A2,0.023204861111111086,0.750339992031907,0.9237718781469805
IFNA13,-0.02369652777777778,0.7504067236842081,0.9237943761823125
VIPR2,-0.15998750000000062,0.7505281305271848,0.9238859837307904
USP53,0.04778173611111036,0.7506174169635468,0.9239380426686282
DLX2,0.10132666666666612,0.7510369074304337,0.9240455827402959
C6orf163,0.05975347222222194,0.7507523575247647,0.9240455827402959
SOX4,-0.06816874999999989,0.7510757202806402,0.9240455827402959
MSMB,-0.007437847222222228,0.7510807941093555,0.9240455827402959
RUNDC3A,-0.075609305555556,0.751053344876997,0.9240455827402959
NAA10,0.025980416666666173,0.7508789309551448,0.9240455827402959
KIF17,-0.0429671527777753,0.7510463310486278,0.9240455827402959
UFC1,0.025655625000000626,0.750932117563464,0.9240455827402959
C6orf27,0.07134083333333363,0.7513008294132512,0.9242584510521569
TAC3,0.13102333333333238,0.7516832051893957,0.9242661713692863
C13orf1,0.02936486111111236,0.7516504105319062,0.9242661713692863
C9orf109,-0.09817673611111122,0.7514967997177926,0.9242661713692863
ZNF831,0.07182006944444463,0.7516207186741889,0.9242661713692863
RPS4Y2,0.005563333333333332,0.7516110740889106,0.9242661713692863
RUNDC1,0.01710236111111385,0.7515636187065408,0.9242661713692863
RILPL1,-0.024821874999998883,0.7516040666872236,0.9242661713692863
JTB,-0.028287013888890655,0.7516407469274973,0.9242661713692863
OR1G1,-0.02331201388888887,0.7519607294781446,0.9243107617957977
SNORA56,-0.009787569444444436,0.7519968372954414,0.9243107617957977
FGF19,-0.07063277777777777,0.7519127683878253,0.9243107617957977
OR52W1,-0.008468055555555548,0.7519327557617276,0.9243107617957977
NANP,-0.028311111111111842,0.7520015582362047,0.9243107617957977
GOLGA7B,0.07805145833333516,0.7518298212180995,0.9243107617957977
NHLH2,-0.11643069444444487,0.7522128227340426,0.9244664304173861
HSF2BP,0.036542500000001255,0.7522723355808989,0.9244664304173861
MCM6,-0.03240722222222381,0.7523943471883744,0.9244664304173861
PTPN13,-0.042706875000000366,0.7523854650179658,0.9244664304173861
GLDN,0.06971874999999983,0.752410343494842,0.9244664304173861
KCTD8,0.08987944444444373,0.7522985553598679,0.9244664304173861
COQ2,0.02481819444444433,0.7526252001749886,0.9246148494307489
TSPAN18,0.08843590277777835,0.7525930874450703,0.9246148494307489
TAS2R50,-0.02333729166666665,0.7528779851023556,0.9247520421787023
TM4SF4,-0.014125833333333324,0.7528481839280132,0.9247520421787023
RFX7,0.028393541666666522,0.752831305591533,0.9247520421787023
C6orf225,0.04554680555555635,0.7530862103695903,0.9249500153599142
HIPK1,-0.02951965277777724,0.7531922647372398,0.9250224840538565
SELP,-0.08210548611111101,0.7533170429137505,0.9250601538840934
CD99L2,0.022965625000002987,0.7533107234984479,0.9250601538840934
ATXN8OS,0.016367986111111107,0.7537420003347887,0.9251053060324057
PIK3C3,-0.016826805555552937,0.7537773091217247,0.9251053060324057
PBX4,0.05865194444444377,0.7534160691016767,0.9251053060324057
CTBS,0.04459958333333347,0.7536519769769047,0.9251053060324057
KCNE2,-0.04161159722222241,0.7537075915494217,0.9251053060324057
NMT2,-0.023083472222221957,0.7534953746694272,0.9251053060324057
DUS4L,-0.028565972222222236,0.7536343169854102,0.9251053060324057
CCT2,0.027347430555558105,0.7537185664525279,0.9251053060324057
LGI2,-0.0598493055555549,0.7536472954533041,0.9251053060324057
MRP63,0.030469166666669878,0.7539171194541028,0.9252191366084682
PFDN6,0.025066180555556983,0.7540398795262385,0.9253120299285844
RAET1G,0.05459520833333409,0.7540919390617886,0.9253181576553966
C10orf50,0.04013750000000005,0.7543067138164626,0.92546617533897
LOC100216001,0.06700437500000023,0.7542773660317358,0.92546617533897
MRTO4,-0.02723305555555733,0.7544417053873913,0.9255293696056193
SCAI,0.02999819444444629,0.754452374226839,0.9255293696056193
LRRC19,-0.052603888888889117,0.7545451695525476,0.9255854516380537
SLC18A1,0.10159951388888855,0.7546667670545917,0.9256768555211674
ALDH2,-0.03677173611110973,0.7547464042557486,0.9257167825608595
GOLGA9P,0.04886256944444434,0.7548355874757413,0.925768412337684
RPS4X,-0.03726770833333326,0.7549179760443699,0.9258009209341664
KLHL29,0.06721305555555457,0.7550033654800351,0.9258009209341664
GLI3,0.06865104166666747,0.7550004651736586,0.9258009209341664
CCRL2,-0.049702013888888175,0.7550559116890563,0.9258076103160063
MT1H,0.09622055555555509,0.7551873152426924,0.9259109833284274
THAP2,-0.0313231944444432,0.7553122579298792,0.925912374436679
LOC100129716,0.04571333333333216,0.7553171403665686,0.925912374436679
ZNF642,-0.08108381944444343,0.7553297386172664,0.925912374436679
CNPY2,-0.024096319444444347,0.7554266067890725,0.9259733829710808
MBTD1,-0.029296874999998224,0.7555362973710579,0.9260501001443265
TXNIP,-0.03874423611111588,0.7557595755094162,0.9261505488072755
CACNA1I,-0.08856201388888874,0.755754697082769,0.9261505488072755
PDGFB,-0.033532986111111995,0.7557111933388981,0.9261505488072755
KCTD18,-0.018132500000000107,0.7558131104750495,0.9261584238306827
MKI67IP,0.020103125000000333,0.7559726635450006,0.9261807543649724
TSSC4,0.02324527777777874,0.7559265384759154,0.9261807543649724
FER1L6,-0.042202430555555503,0.7559306056440996,0.9261807543649724
EIF2A,-0.0181361111111098,0.7560456863945141,0.9261923732915919
GPR123,0.08618541666666513,0.7562648101958253,0.9261923732915919
SLC25A34,0.05941048611111199,0.7561013972038083,0.9261923732915919
HOMER2,-0.0434318055555547,0.7562445357819341,0.9261923732915919
NUPL2,0.025628819444444062,0.7561935180839517,0.9261923732915919
REG1P,0.008725486111111111,0.7561950858222771,0.9261923732915919
POM121L8P,0.055062708333333044,0.7563225027154634,0.9262053322153987
TTC7A,0.031904374999999874,0.7565359758095043,0.9264090491694085
VAMP7,0.02369569444444153,0.756697860579815,0.926549572683057
USP38,-0.023664513888888905,0.7567666247444083,0.9265760629305018
CHPF2,-0.028964861111107965,0.7569173797013011,0.9266452260369624
MORF4,0.04841888888888901,0.7569162138901312,0.9266452260369624
RAB22A,-0.018411874999999966,0.7570241357496444,0.9267182135017441
LOC152217,-0.022517013888890602,0.7571474158680271,0.926782252331687
MXD3,0.04270756944444365,0.7571707292447384,0.926782252331687
AWAT2,0.03320361111111109,0.7573276968714966,0.926801277341651
FBRSL1,-0.03599159722222289,0.7572735413152932,0.926801277341651
LOC388796,-0.04039791666666659,0.7573094819841213,0.926801277341651
KCNA10,0.01931284722222225,0.7573813496396018,0.9268092452330743
CHAF1B,-0.03954243055555562,0.7575634785530485,0.9268915757414543
GPR68,-0.06418819444444601,0.757590067680032,0.9268915757414543
ZDHHC22,0.0960064583333331,0.7575284735588539,0.9268915757414543
RPH3AL,0.04164416666666515,0.7576755874368504,0.9269385220291524
RNF38,-0.030929791666666873,0.7578959169957975,0.9270479901894262
PRR23A,0.007700138888888887,0.7579065282967775,0.9270479901894262
RSPH3,0.03564756944444625,0.7579062189999312,0.9270479901894262
SCMH1,0.021825416666665376,0.7579957646000035,0.9270994607463027
SPC24,-0.07749999999999968,0.758119375576164,0.9271352901111835
PATE1,-0.010583750000000003,0.7581175866267155,0.9271352901111835
PSD4,0.05467159722222181,0.7582142807925826,0.9271936779487574
BCL6B,0.045974791666666626,0.758399484540235,0.927247130973944
C1orf182,-0.06255958333333367,0.758369541668268,0.927247130973944
MAP4,0.028991458333329945,0.7583325106017955,0.927247130973944
RAB40C,-0.029113750000000493,0.7585088934261108,0.9273232289507705
TMEM93,-0.027248680555555183,0.7586083467412392,0.92738714693028
FAM26F,0.07543222222222301,0.7587042628587194,0.9274467330599032
GFPT2,-0.058446041666668336,0.75898389842902,0.9274607879020699
EDA,0.062421805555556986,0.7588242928663788,0.9274607879020699
RNF2,-0.025763611111111473,0.7589436269038521,0.9274607879020699
LOC391322,0.0879102777777776,0.7587922033972191,0.9274607879020699
GABPB2,0.030239583333333542,0.7589027520282393,0.9274607879020699
SNAP29,-0.019255000000001132,0.7589988106081589,0.9274607879020699
VEPH1,0.11984743055555658,0.759202300691926,0.927595174943077
PALM,-0.0565020833333314,0.759203151577266,0.927595174943077
MAP4K1,0.051000000000001044,0.7592531345459957,0.9275985971398382
LUZP6,0.022290069444443006,0.7593047050599276,0.9276039583345664
PLCZ1,-0.019067152777777777,0.759508643546272,0.9277954475033993
ARHGDIG,-0.09975347222222197,0.7596242263711468,0.9278208577887225
TMEM88,0.044436666666665126,0.7596002203184747,0.9278208577887225
CCR5,0.06542319444444544,0.7596710248130756,0.9278208577887225
FIS1,0.035543541666665845,0.7597694724947811,0.9278258170847504
C5orf22,-0.018472430555553032,0.759739678270587,0.9278258170847504
DCST1,0.026340902777777758,0.7599445203479169,0.9278396186689848
CDC26,-0.09012444444444423,0.7599093046156687,0.9278396186689848
SLC30A3,0.1029524305555567,0.7599154348501941,0.9278396186689848
AGAP8,-0.06303972222222143,0.7599695513441842,0.9278396186689848
LRRIQ1,0.11409076388888861,0.7600965163089509,0.9279370038893426
PGLYRP1,0.06109229166666641,0.7601864408647071,0.9279891603477269
MCTP2,-0.09413451388888872,0.7602431211131169,0.9280007302299689
WBSCR28,0.06805756944444441,0.7604070544229004,0.9280376386329635
MAPK4,0.06417118055555449,0.7603472221455851,0.9280376386329635
SORT1,-0.02971951388888705,0.760414970536033,0.9280376386329635
FYTTD1,0.01831527777777886,0.7606383393475077,0.9280797959146031
LOC283070,-0.038360069444447475,0.76055852213806,0.9280797959146031
REXO2,-0.035330624999998506,0.7605047566274289,0.9280797959146031
ZBTB7A,-0.030278055555557515,0.76059873802671,0.9280797959146031
LOC728276,-0.030891388888888927,0.7607270381119932,0.9281159813700068
BAI2,0.04643208333333071,0.7607624130100539,0.9281159813700068
COPS5,-0.02346763888888681,0.7608591640937185,0.9281764188435409
WBSCR26,-0.04313208333333329,0.7610067991324145,0.9282989185917522
GRAPL,-0.0678468750000003,0.7611930730232929,0.9284685330461557
CNBP,0.02096208333333216,0.7613858639702735,0.9285339348576801
KIAA1377,-0.0897317361111103,0.7614030782863108,0.9285339348576801
SOHLH1,0.08900930555555608,0.7613021148056,0.9285339348576801
PPIA,0.03124270833333398,0.7614758115595376,0.9285339348576801
SESN3,-0.053406875000002074,0.7615034370127336,0.9285339348576801
HYAL3,0.0361375000000006,0.761530069463135,0.9285339348576801
TMEM44,0.03438722222222079,0.7615778263364621,0.928534577722471
ARF6,0.020824236111115724,0.7617869526270896,0.9287124090908155
OPN3,-0.03702083333333306,0.7618181597867539,0.9287124090908155
SNRPB,-0.035010416666667155,0.7618968477079725,0.9287507456559239
PROM2,-0.06482819444444488,0.7621690271623323,0.9290249286385673
MRPL32,0.03460798611111038,0.7622850661103271,0.9290878211628875
KRBA1,-0.029783055555556714,0.7623173717064716,0.9290878211628875
PRB2,-0.023596736111111127,0.7623623973041557,0.9290878211628875
LOC400696,0.09188006944444416,0.7625057452188805,0.9291424733560247
PRDM10,-0.0217810416666655,0.762620252408099,0.9291424733560247
ADAM12,0.0690444444444438,0.7625143712218998,0.9291424733560247
GPRIN3,-0.05885222222222186,0.7625644496037933,0.9291424733560247
C3orf10,-0.02779125000000171,0.7626435448904461,0.9291424733560247
CCL20,0.12351395833333312,0.7627276814754441,0.9291873973111433
SUGT1,-0.022759236111111747,0.7629181094447173,0.9292062726958125
PIN4,0.0255122222222246,0.7630777144576665,0.9292062726958125
RAB39B,-0.03176895833333404,0.7630499513550278,0.9292062726958125
TIMD4,0.07795090277777783,0.7629406982017145,0.9292062726958125
ABCF2,0.016294722222221836,0.7632158134024405,0.9292062726958125
CDK20,0.022683124999998583,0.7631179106289153,0.9292062726958125
OS9,0.06686284722221991,0.7632051484390615,0.9292062726958125
COMT,-0.030614097222221304,0.7630599312874391,0.9292062726958125
SYTL3,-0.052673680555555435,0.7628491120485146,0.9292062726958125
MB,0.08195583333333412,0.7631380913889548,0.9292062726958125
AOAH,-0.06482458333333341,0.7633542200612362,0.9293172311848352
SEC14L4,-0.05540277777777791,0.7634146551706872,0.9293332582449355
VIM,0.03369666666666937,0.7636529282550575,0.9295657587452436
TDP1,-0.023458958333334223,0.763721356537273,0.9295914976178051
NFATC2,-0.08756041666666547,0.763833296354215,0.9296126412234659
WDR46,0.016796319444443597,0.7637882400412007,0.9296126412234659
